corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result,resurgence_db,resurgence_result
ff_-40c_3.63v,ff,-40,3.63,10,1,0.5,1.79934,142,494991,95.81,3.41537e+06,17.19,PASS,-0.2627,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.001,1.79934,142,76549.4,53.00,1.13494e+06,29.63,PASS,-0.5885,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.05,1.79934,142,76935.4,59.43,3.24243e+06,35.82,PASS,-0.5279,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.2,1.79934,142,83532.3,80.47,3.5396e+06,25.63,PASS,-0.4712,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.5,1.79934,142,231010,130.16,3.59078e+06,18.01,PASS,-0.07989,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.001,1.79934,140.8,848050,12.18,1.05173e+06,3.14,FAIL,-0.6999,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.05,1.79934,140.8,850044,16.99,1.17594e+06,4.82,FAIL,-0.7454,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.2,1.79934,140.8,881341,30.04,1.83557e+06,10.69,FAIL,-0.6819,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.5,1.79934,140.8,1.07728e+06,46.50,2.82527e+06,11.86,PASS,-0.5554,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.001,1.79934,140.8,380178,44.99,1.05656e+06,12.83,FAIL,-0.5483,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.05,1.79934,140.8,382393,51.54,1.58096e+06,18.56,PASS,-0.5418,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.2,1.79934,140.8,420123,69.77,2.96984e+06,20.65,PASS,-0.4425,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.5,1.79934,140.8,775736,84.33,3.31397e+06,14.64,PASS,-0.3192,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.001,1.79934,140.8,99654.8,53.83,1.08906e+06,26.72,PASS,-0.5229,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.05,1.79934,140.8,100535,62.20,3.112e+06,33.23,PASS,-0.5401,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.2,1.79934,140.8,117220,89.90,3.43381e+06,23.10,PASS,-0.3958,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.5,1.79934,140.8,671157,107.93,3.48875e+06,15.48,PASS,-0.2235,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.001,1.79934,139.3,966131,4.03,1.03504e+06,1.03,FAIL,-0.7726,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.05,1.79934,139.3,968890,9.48,1.155e+06,2.68,FAIL,-0.726,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.2,1.79934,139.3,1.01247e+06,23.92,1.78539e+06,8.42,FAIL,-0.7062,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.5,1.79934,139.3,1.27838e+06,39.52,2.75169e+06,9.68,FAIL,-0.5976,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.001,1.79934,139.3,454074,38.83,1.03894e+06,10.71,FAIL,-0.5879,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.05,1.79934,139.3,457656,46.58,1.54044e+06,16.29,PASS,-0.5562,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.2,1.79934,139.3,520221,66.94,2.89267e+06,18.46,PASS,-0.4402,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.5,1.79934,139.3,1.03014e+06,72.80,3.23407e+06,12.48,PASS,-0.375,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.001,1.79934,139.3,120761,54.62,1.06854e+06,24.57,PASS,-0.5473,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.05,1.79934,139.3,122377,64.75,3.02042e+06,31.05,PASS,-0.513,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.2,1.79934,139.3,157640,98.39,3.35063e+06,20.94,PASS,-0.2986,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.5,1.79934,139.3,971155,89.42,3.4064e+06,13.32,PASS,-0.3304,PASS
ff_27c_2.97v,ff,27,2.97,0,0.33,0.001,1.79935,127.7,2386.57,18.33,4.61804e+06,53.54,FAIL,-0.8422,PASS
ff_27c_2.97v,ff,27,2.97,0,0.33,0.05,1.79935,127.7,2386.57,18.34,4.61529e+06,53.54,FAIL,-0.8422,PASS
ff_27c_2.97v,ff,27,2.97,0,0.33,0.2,1.79935,127.7,2386.57,18.38,4.60684e+06,53.54,FAIL,-0.8422,PASS
ff_27c_2.97v,ff,27,2.97,0,0.33,0.5,1.79935,127.7,2386.57,18.47,4.58985e+06,53.53,FAIL,-0.8422,PASS
ff_27c_2.97v,ff,27,2.97,0,1,0.001,1.79935,127.7,1346.87,10.69,4.61888e+06,53.53,FAIL,-0.9103,PASS
ff_27c_2.97v,ff,27,2.97,0,1,0.05,1.79935,127.7,1346.87,10.71,4.61614e+06,53.53,FAIL,-0.9103,PASS
ff_27c_2.97v,ff,27,2.97,0,1,0.2,1.79935,127.7,1346.87,10.78,4.60772e+06,53.53,FAIL,-0.9103,PASS
ff_27c_2.97v,ff,27,2.97,0,1,0.5,1.79935,127.7,1346.87,10.93,4.59076e+06,53.52,FAIL,-0.9102,PASS
ff_27c_2.97v,ff,27,2.97,0,4.7,0.001,1.79935,127.5,617.001,5.18,4.61921e+06,53.53,FAIL,-0.8851,PASS
ff_27c_2.97v,ff,27,2.97,0,4.7,0.05,1.79935,127.5,617.001,5.23,4.61647e+06,53.53,FAIL,-0.8851,PASS
ff_27c_2.97v,ff,27,2.97,0,4.7,0.2,1.79935,127.5,617.003,5.39,4.60806e+06,53.53,FAIL,-0.885,PASS
ff_27c_2.97v,ff,27,2.97,0,4.7,0.5,1.79935,127.5,617.014,5.70,4.59111e+06,53.52,FAIL,-0.8847,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.001,1.79935,142.2,95109.7,61.03,524974,23.00,PASS,-0.4896,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.05,1.79935,142.2,95113.7,61.59,572771,24.44,PASS,-0.4891,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.2,1.79935,142.2,95175.7,63.27,860625,30.93,PASS,-0.4822,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.5,1.79935,142.2,95525.7,66.57,2.00263e+06,39.63,PASS,-0.4996,PASS
ff_27c_2.97v,ff,27,2.97,0.1,1,0.001,1.79935,142.2,30563.4,70.71,536591,32.98,PASS,-0.4318,PASS
ff_27c_2.97v,ff,27,2.97,0.1,1,0.05,1.79935,142.2,30564.8,71.25,788910,39.23,PASS,-0.4314,PASS
ff_27c_2.97v,ff,27,2.97,0.1,1,0.2,1.79935,142.2,30586.4,72.91,2.67697e+06,48.92,PASS,-0.4248,PASS
ff_27c_2.97v,ff,27,2.97,0.1,1,0.5,1.79935,142.2,30708.5,76.25,2.60212e+06,43.05,PASS,-0.4354,PASS
ff_27c_2.97v,ff,27,2.97,0.1,4.7,0.001,1.79935,142.2,8654.76,41.82,704035,50.88,FAIL,-0.697,PASS
ff_27c_2.97v,ff,27,2.97,0.1,4.7,0.05,1.79935,142.2,8655.2,42.54,3.72701e+06,53.81,FAIL,-0.6962,PASS
ff_27c_2.97v,ff,27,2.97,0.1,4.7,0.2,1.79935,142.2,8662.02,44.75,3.10491e+06,49.86,FAIL,-0.6845,PASS
ff_27c_2.97v,ff,27,2.97,0.1,4.7,0.5,1.79935,142.2,8700.63,49.27,2.78034e+06,43.77,PASS,-0.694,PASS
ff_27c_2.97v,ff,27,2.97,1,0.33,0.001,1.79935,142.6,278292,52.36,818968,13.02,PASS,-0.5286,PASS
ff_27c_2.97v,ff,27,2.97,1,0.33,0.05,1.79935,142.6,272430,52.56,861083,14.40,PASS,-0.5219,PASS
ff_27c_2.97v,ff,27,2.97,1,0.33,0.2,1.79935,142.6,279917,58.77,1.17668e+06,18.05,PASS,-0.5222,PASS
ff_27c_2.97v,ff,27,2.97,1,0.33,0.5,1.79935,142.6,288886,67.83,1.82465e+06,21.08,PASS,-0.4675,PASS
ff_27c_2.97v,ff,27,2.97,1,1,0.001,1.79935,142.6,96334,69.10,825544,22.76,PASS,-0.4206,PASS
ff_27c_2.97v,ff,27,2.97,1,1,0.05,1.79935,142.6,95519.6,69.86,1.05704e+06,26.93,PASS,-0.4463,PASS
ff_27c_2.97v,ff,27,2.97,1,1,0.2,1.79935,142.6,97048.7,76.00,1.97634e+06,30.35,PASS,-0.4491,PASS
ff_27c_2.97v,ff,27,2.97,1,1,0.5,1.79935,142.6,101106,86.57,2.28859e+06,25.29,PASS,-0.4076,PASS
ff_27c_2.97v,ff,27,2.97,1,4.7,0.001,1.79935,142.6,24608.8,46.06,867849,36.92,PASS,-0.6159,PASS
ff_27c_2.97v,ff,27,2.97,1,4.7,0.05,1.79935,142.6,24567.4,47.63,2.25344e+06,43.71,PASS,-0.6382,PASS
ff_27c_2.97v,ff,27,2.97,1,4.7,0.2,1.79935,142.6,24788.2,54.56,2.42351e+06,33.85,PASS,-0.656,PASS
ff_27c_2.97v,ff,27,2.97,1,4.7,0.5,1.79935,142.6,25791.7,68.26,2.45588e+06,26.48,PASS,-0.5996,PASS
ff_27c_2.97v,ff,27,2.97,10,0.33,0.001,1.79935,140.9,525106,34.03,939788,7.10,FAIL,-0.5525,PASS
ff_27c_2.97v,ff,27,2.97,10,0.33,0.05,1.79935,140.9,525718,37.03,1.01671e+06,8.20,FAIL,-0.5387,PASS
ff_27c_2.97v,ff,27,2.97,10,0.33,0.2,1.79935,140.9,535347,45.61,1.34642e+06,11.69,PASS,-0.5128,PASS
ff_27c_2.97v,ff,27,2.97,10,0.33,0.5,1.79935,140.9,597046,59.64,1.97144e+06,13.49,PASS,-0.4367,PASS
ff_27c_2.97v,ff,27,2.97,10,1,0.001,1.79935,140.9,196060,57.39,944212,16.79,PASS,-0.4928,PASS
ff_27c_2.97v,ff,27,2.97,10,1,0.05,1.79935,140.9,196387,60.84,1.2295e+06,20.28,PASS,-0.4753,PASS
ff_27c_2.97v,ff,27,2.97,10,1,0.2,1.79935,140.9,201677,71.34,2.0942e+06,22.58,PASS,-0.4685,PASS
ff_27c_2.97v,ff,27,2.97,10,1,0.5,1.79935,140.9,241382,92.45,2.40766e+06,17.34,PASS,-0.3172,PASS
ff_27c_2.97v,ff,27,2.97,10,4.7,0.001,1.79935,140.9,54381.4,45.31,971833,30.61,PASS,-0.6164,PASS
ff_27c_2.97v,ff,27,2.97,10,4.7,0.05,1.79935,140.9,54502.9,49.86,2.22154e+06,35.34,PASS,-0.6552,PASS
ff_27c_2.97v,ff,27,2.97,10,4.7,0.2,1.79935,140.9,56452.8,64.44,2.51698e+06,25.95,PASS,-0.5952,PASS
ff_27c_2.97v,ff,27,2.97,10,4.7,0.5,1.79935,140.9,71824.4,97.34,2.57005e+06,18.47,PASS,-0.3171,PASS
ff_27c_2.97v,ff,27,2.97,25,0.33,0.001,1.79934,138.8,646981,21.28,907619,4.39,FAIL,-0.5983,PASS
ff_27c_2.97v,ff,27,2.97,25,0.33,0.05,1.79934,138.8,648023,24.93,980730,5.48,FAIL,-0.6471,PASS
ff_27c_2.97v,ff,27,2.97,25,0.33,0.2,1.79934,138.8,664181,35.13,1.29765e+06,8.99,FAIL,-0.6034,PASS
ff_27c_2.97v,ff,27,2.97,25,0.33,0.5,1.79934,138.8,767867,49.54,1.91253e+06,10.95,PASS,-0.4934,PASS
ff_27c_2.97v,ff,27,2.97,25,1,0.001,1.79934,138.8,255887,52.15,910911,14.06,PASS,-0.4879,PASS
ff_27c_2.97v,ff,27,2.97,25,1,0.05,1.79934,138.8,256612,56.61,1.18231e+06,17.53,PASS,-0.5131,PASS
ff_27c_2.97v,ff,27,2.97,25,1,0.2,1.79934,138.8,268451,69.95,2.0345e+06,20.08,PASS,-0.4757,PASS
ff_27c_2.97v,ff,27,2.97,25,1,0.5,1.79934,138.8,377159,93.38,2.34705e+06,14.86,PASS,-0.2644,PASS
ff_27c_2.97v,ff,27,2.97,25,4.7,0.001,1.79934,138.8,69703.7,47.05,933596,27.83,PASS,-0.5875,PASS
ff_27c_2.97v,ff,27,2.97,25,4.7,0.05,1.79934,138.8,69969.1,52.90,2.14461e+06,32.84,PASS,-0.6045,PASS
ff_27c_2.97v,ff,27,2.97,25,4.7,0.2,1.79934,138.8,74380.5,71.78,2.45553e+06,23.51,PASS,-0.5448,PASS
ff_27c_2.97v,ff,27,2.97,25,4.7,0.5,1.79934,138.8,125704,116.09,2.50819e+06,16.00,PASS,-0.1804,PASS
ff_27c_2.97v,ff,27,2.97,50,0.33,0.001,1.79934,136.3,746804,11.91,893298,2.42,FAIL,-0.6527,PASS
ff_27c_2.97v,ff,27,2.97,50,0.33,0.05,1.79934,136.3,748214,16.13,964797,3.49,FAIL,-0.7015,PASS
ff_27c_2.97v,ff,27,2.97,50,0.33,0.2,1.79934,136.3,771244,27.48,1.27016e+06,6.93,FAIL,-0.651,PASS
ff_27c_2.97v,ff,27,2.97,50,0.33,0.5,1.79934,136.3,915944,41.48,1.87099e+06,8.93,FAIL,-0.5541,PASS
ff_27c_2.97v,ff,27,2.97,50,1,0.001,1.79934,136.3,308878,47.87,895606,12.07,PASS,-0.5147,PASS
ff_27c_2.97v,ff,27,2.97,50,1,0.05,1.79934,136.3,310097,53.24,1.15854e+06,15.48,PASS,-0.5282,PASS
ff_27c_2.97v,ff,27,2.97,50,1,0.2,1.79934,136.3,331101,68.76,1.98826e+06,18.03,PASS,-0.4453,PASS
ff_27c_2.97v,ff,27,2.97,50,1,0.5,1.79934,136.3,551991,88.14,2.29976e+06,12.85,PASS,-0.2493,PASS
ff_27c_2.97v,ff,27,2.97,50,4.7,0.001,1.79934,136.3,82693,48.67,915793,25.81,PASS,-0.5904,PASS
ff_27c_2.97v,ff,27,2.97,50,4.7,0.05,1.79934,136.3,83144.6,55.61,2.09181e+06,30.82,PASS,-0.586,PASS
ff_27c_2.97v,ff,27,2.97,50,4.7,0.2,1.79934,136.3,91083.2,78.19,2.40378e+06,21.49,PASS,-0.4817,PASS
ff_27c_2.97v,ff,27,2.97,50,4.7,0.5,1.79934,136.3,293115,125.67,2.45875e+06,14.00,PASS,-0.0804,PASS
ff_27c_3.30v,ff,27,3.3,0,0.33,0.001,1.79931,126.6,2516.76,19.27,5.21874e+06,53.48,FAIL,-0.8162,PASS
ff_27c_3.30v,ff,27,3.3,0,0.33,0.05,1.79931,126.6,2516.76,19.29,5.21565e+06,53.48,FAIL,-0.8162,PASS
ff_27c_3.30v,ff,27,3.3,0,0.33,0.2,1.79931,126.6,2516.76,19.33,5.20619e+06,53.48,FAIL,-0.8162,PASS
ff_27c_3.30v,ff,27,3.3,0,0.33,0.5,1.79931,126.6,2516.77,19.42,5.18709e+06,53.47,FAIL,-0.8162,PASS
ff_27c_3.30v,ff,27,3.3,0,1,0.001,1.79931,126.6,1417.65,11.26,5.2193e+06,53.47,FAIL,-0.9185,PASS
ff_27c_3.30v,ff,27,3.3,0,1,0.05,1.79931,126.6,1417.65,11.28,5.21622e+06,53.47,FAIL,-0.9185,PASS
ff_27c_3.30v,ff,27,3.3,0,1,0.2,1.79931,126.6,1417.66,11.36,5.20678e+06,53.47,FAIL,-0.9185,PASS
ff_27c_3.30v,ff,27,3.3,0,1,0.5,1.79931,126.6,1417.66,11.51,5.18772e+06,53.46,FAIL,-0.9184,PASS
ff_27c_3.30v,ff,27,3.3,0,4.7,0.001,1.79931,126.4,648.953,5.50,5.21952e+06,53.47,FAIL,-0.9076,PASS
ff_27c_3.30v,ff,27,3.3,0,4.7,0.05,1.79931,126.4,648.953,5.55,5.21644e+06,53.47,FAIL,-0.9076,PASS
ff_27c_3.30v,ff,27,3.3,0,4.7,0.2,1.79931,126.4,648.955,5.72,5.207e+06,53.47,FAIL,-0.9075,PASS
ff_27c_3.30v,ff,27,3.3,0,4.7,0.5,1.79931,126.4,648.967,6.05,5.18796e+06,53.46,FAIL,-0.9071,PASS
ff_27c_3.30v,ff,27,3.3,0.1,0.33,0.001,1.7993,141.8,107302,57.11,544003,22.64,PASS,-0.5257,PASS
ff_27c_3.30v,ff,27,3.3,0.1,0.33,0.05,1.7993,141.8,107308,57.73,599924,24.27,PASS,-0.5251,PASS
ff_27c_3.30v,ff,27,3.3,0.1,0.33,0.2,1.7993,141.8,107392,59.62,985709,32.21,PASS,-0.5162,PASS
ff_27c_3.30v,ff,27,3.3,0.1,0.33,0.5,1.7993,141.8,107863,63.32,2.3419e+06,40.39,PASS,-0.5268,PASS
ff_27c_3.30v,ff,27,3.3,0.1,1,0.001,1.7993,141.8,35627.9,72.05,555693,32.62,PASS,-0.4366,PASS
ff_27c_3.30v,ff,27,3.3,0.1,1,0.05,1.7993,141.8,35630.2,72.68,880938,40.14,PASS,-0.436,PASS
ff_27c_3.30v,ff,27,3.3,0.1,1,0.2,1.7993,141.8,35665.4,74.61,3.10407e+06,49.27,PASS,-0.427,PASS
ff_27c_3.30v,ff,27,3.3,0.1,1,0.5,1.7993,141.8,35866.2,78.49,2.9377e+06,43.24,PASS,-0.4229,PASS
ff_27c_3.30v,ff,27,3.3,0.1,4.7,0.001,1.7993,141.8,9426.41,45.38,704569,49.99,PASS,-0.6783,PASS
ff_27c_3.30v,ff,27,3.3,0.1,4.7,0.05,1.7993,141.8,9427.01,46.16,4.24297e+06,53.77,PASS,-0.6774,PASS
ff_27c_3.30v,ff,27,3.3,0.1,4.7,0.2,1.7993,141.8,9436.22,48.59,3.51834e+06,49.99,PASS,-0.6634,PASS
ff_27c_3.30v,ff,27,3.3,0.1,4.7,0.5,1.7993,141.8,9488.48,53.53,3.11815e+06,43.88,PASS,-0.6572,PASS
ff_27c_3.30v,ff,27,3.3,1,0.33,0.001,1.7993,142.4,317834,47.35,843127,12.48,PASS,-0.5609,PASS
ff_27c_3.30v,ff,27,3.3,1,0.33,0.05,1.7993,142.4,317973,49.19,918894,13.79,PASS,-0.5557,PASS
ff_27c_3.30v,ff,27,3.3,1,0.33,0.2,1.7993,142.4,311955,53.16,1.27149e+06,18.96,PASS,-0.5819,PASS
ff_27c_3.30v,ff,27,3.3,1,0.33,0.5,1.7993,142.4,332685,64.71,2.07182e+06,21.60,PASS,-0.5222,PASS
ff_27c_3.30v,ff,27,3.3,1,1,0.001,1.7993,142.4,114506,68.68,849910,22.22,PASS,-0.4745,PASS
ff_27c_3.30v,ff,27,3.3,1,1,0.05,1.7993,142.4,114578,70.70,1.15768e+06,26.74,PASS,-0.4683,PASS
ff_27c_3.30v,ff,27,3.3,1,1,0.2,1.7993,142.4,114415,75.72,2.24576e+06,31.31,PASS,-0.4257,PASS
ff_27c_3.30v,ff,27,3.3,1,1,0.5,1.7993,142.4,122673,89.13,2.55734e+06,25.37,PASS,-0.3715,PASS
ff_27c_3.30v,ff,27,3.3,1,4.7,0.001,1.7993,142.4,27258.3,50.86,893534,36.41,PASS,-0.59,PASS
ff_27c_3.30v,ff,27,3.3,1,4.7,0.05,1.7993,142.4,27274.3,53.14,2.53628e+06,43.49,PASS,-0.5824,PASS
ff_27c_3.30v,ff,27,3.3,1,4.7,0.2,1.7993,142.4,27437.7,59.75,2.70247e+06,34.31,PASS,-0.5692,PASS
ff_27c_3.30v,ff,27,3.3,1,4.7,0.5,1.7993,142.4,29029.9,75.84,2.72913e+06,26.44,PASS,-0.5051,PASS
ff_27c_3.30v,ff,27,3.3,10,0.33,0.001,1.7993,141.3,577688,31.76,1.00169e+06,6.97,FAIL,-0.605,PASS
ff_27c_3.30v,ff,27,3.3,10,0.33,0.05,1.7993,141.3,577258,34.90,1.09004e+06,8.22,FAIL,-0.6133,PASS
ff_27c_3.30v,ff,27,3.3,10,0.33,0.2,1.7993,141.3,589478,44.24,1.50913e+06,12.33,FAIL,-0.5515,PASS
ff_27c_3.30v,ff,27,3.3,10,0.33,0.5,1.7993,141.3,670197,59.19,2.25552e+06,13.91,PASS,-0.4439,PASS
ff_27c_3.30v,ff,27,3.3,10,1,0.001,1.7993,141.3,220528,57.13,1.00676e+06,16.67,PASS,-0.4701,PASS
ff_27c_3.30v,ff,27,3.3,10,1,0.05,1.7993,141.3,220855,60.89,1.35779e+06,20.75,PASS,-0.5087,PASS
ff_27c_3.30v,ff,27,3.3,10,1,0.2,1.7993,141.3,228459,72.58,2.37722e+06,22.88,PASS,-0.4294,PASS
ff_27c_3.30v,ff,27,3.3,10,1,0.5,1.7993,141.3,290630,95.58,2.71029e+06,17.33,PASS,-0.2771,PASS
ff_27c_3.30v,ff,27,3.3,10,4.7,0.001,1.7993,141.3,59533.6,47.63,1.03838e+06,30.53,PASS,-0.6162,PASS
ff_27c_3.30v,ff,27,3.3,10,4.7,0.05,1.7993,141.3,59691.7,52.58,2.51748e+06,35.57,PASS,-0.5813,PASS
ff_27c_3.30v,ff,27,3.3,10,4.7,0.2,1.7993,141.3,62369.7,68.65,2.81374e+06,25.89,PASS,-0.5458,PASS
ff_27c_3.30v,ff,27,3.3,10,4.7,0.5,1.7993,141.3,86396,105.98,2.87688e+06,18.35,PASS,-0.2776,PASS
ff_27c_3.30v,ff,27,3.3,25,0.33,0.001,1.7993,139.7,701593,19.50,965527,4.29,FAIL,-0.6183,PASS
ff_27c_3.30v,ff,27,3.3,25,0.33,0.05,1.7993,139.7,702849,23.49,1.05429e+06,5.55,FAIL,-0.6666,PASS
ff_27c_3.30v,ff,27,3.3,25,0.33,0.2,1.7993,139.7,722718,34.45,1.45808e+06,9.68,FAIL,-0.6488,PASS
ff_27c_3.30v,ff,27,3.3,25,0.33,0.5,1.7993,139.7,849678,49.52,2.1895e+06,11.45,PASS,-0.5293,PASS
ff_27c_3.30v,ff,27,3.3,25,1,0.001,1.7993,139.7,285717,51.11,969430,13.96,PASS,-0.4858,PASS
ff_27c_3.30v,ff,27,3.3,25,1,0.05,1.7993,139.7,286710,56.09,1.30928e+06,18.05,PASS,-0.5045,PASS
ff_27c_3.30v,ff,27,3.3,25,1,0.2,1.7993,139.7,303291,70.75,2.31836e+06,20.44,PASS,-0.4629,PASS
ff_27c_3.30v,ff,27,3.3,25,1,0.5,1.7993,139.7,467552,93.50,2.6436e+06,14.93,PASS,-0.2453,PASS
ff_27c_3.30v,ff,27,3.3,25,4.7,0.001,1.7993,139.7,76538.3,48.93,995596,27.77,PASS,-0.6214,PASS
ff_27c_3.30v,ff,27,3.3,25,4.7,0.05,1.7993,139.7,76900.6,55.35,2.44085e+06,33.14,PASS,-0.5613,PASS
ff_27c_3.30v,ff,27,3.3,25,4.7,0.2,1.7993,139.7,83063.5,76.24,2.75424e+06,23.50,PASS,-0.5011,PASS
ff_27c_3.30v,ff,27,3.3,25,4.7,0.5,1.7993,139.7,188536,125.61,2.80937e+06,15.97,PASS,-0.1012,PASS
ff_27c_3.30v,ff,27,3.3,50,0.33,0.001,1.7993,137.7,805693,10.54,949855,2.29,FAIL,-0.6628,PASS
ff_27c_3.30v,ff,27,3.3,50,0.33,0.05,1.7993,137.7,807352,15.10,1.03605e+06,3.53,FAIL,-0.7108,PASS
ff_27c_3.30v,ff,27,3.3,50,0.33,0.2,1.7993,137.7,835246,27.30,1.42546e+06,7.60,FAIL,-0.6824,PASS
ff_27c_3.30v,ff,27,3.3,50,0.33,0.5,1.7993,137.7,1.01013e+06,41.85,2.13962e+06,9.41,FAIL,-0.5629,PASS
ff_27c_3.30v,ff,27,3.3,50,1,0.001,1.7993,137.7,344067,46.30,952847,11.95,PASS,-0.5418,PASS
ff_27c_3.30v,ff,27,3.3,50,1,0.05,1.7993,137.7,345731,52.26,1.28072e+06,15.96,PASS,-0.4882,PASS
ff_27c_3.30v,ff,27,3.3,50,1,0.2,1.7993,137.7,374687,69.16,2.26543e+06,18.40,PASS,-0.4215,PASS
ff_27c_3.30v,ff,27,3.3,50,1,0.5,1.7993,137.7,678012,84.94,2.58784e+06,12.92,PASS,-0.256,PASS
ff_27c_3.30v,ff,27,3.3,50,4.7,0.001,1.7993,137.7,91243.2,50.32,976326,25.73,PASS,-0.5701,PASS
ff_27c_3.30v,ff,27,3.3,50,4.7,0.05,1.7993,137.7,91872.9,57.99,2.37742e+06,31.11,PASS,-0.5485,PASS
ff_27c_3.30v,ff,27,3.3,50,4.7,0.2,1.7993,137.7,103291,83.11,2.69585e+06,21.49,PASS,-0.4493,PASS
ff_27c_3.30v,ff,27,3.3,50,4.7,0.5,1.7993,137.7,518304,115.26,2.75135e+06,13.95,PASS,-0.1375,PASS
ff_27c_3.63v,ff,27,3.63,0,0.33,0.001,1.7992,123,2636.64,20.17,5.82642e+06,53.44,FAIL,-0.8041,PASS
ff_27c_3.63v,ff,27,3.63,0,0.33,0.05,1.7992,123,2636.64,20.18,5.82299e+06,53.44,FAIL,-0.8041,PASS
ff_27c_3.63v,ff,27,3.63,0,0.33,0.2,1.7992,123,2636.64,20.23,5.81248e+06,53.44,FAIL,-0.8041,PASS
ff_27c_3.63v,ff,27,3.63,0,0.33,0.5,1.7992,123,2636.64,20.32,5.79128e+06,53.44,FAIL,-0.8041,PASS
ff_27c_3.63v,ff,27,3.63,0,1,0.001,1.7992,123,1482.49,11.85,5.82674e+06,53.43,FAIL,-0.8417,PASS
ff_27c_3.63v,ff,27,3.63,0,1,0.05,1.7992,123,1482.49,11.88,5.82331e+06,53.43,FAIL,-0.8417,PASS
ff_27c_3.63v,ff,27,3.63,0,1,0.2,1.7992,123,1482.49,11.96,5.81281e+06,53.43,FAIL,-0.8417,PASS
ff_27c_3.63v,ff,27,3.63,0,1,0.5,1.7992,123,1482.5,12.12,5.79165e+06,53.43,FAIL,-0.8416,PASS
ff_27c_3.63v,ff,27,3.63,0,4.7,0.001,1.7992,122.8,678.149,5.94,5.82686e+06,53.43,FAIL,-0.9426,PASS
ff_27c_3.63v,ff,27,3.63,0,4.7,0.05,1.7992,122.8,678.149,6.00,5.82343e+06,53.43,FAIL,-0.9425,PASS
ff_27c_3.63v,ff,27,3.63,0,4.7,0.2,1.7992,122.8,678.152,6.17,5.81294e+06,53.43,FAIL,-0.9425,PASS
ff_27c_3.63v,ff,27,3.63,0,4.7,0.5,1.7992,122.8,678.166,6.52,5.79179e+06,53.43,FAIL,-0.9421,PASS
ff_27c_3.63v,ff,27,3.63,0.1,0.33,0.001,1.7992,139.2,118294,53.54,561156,22.34,PASS,-0.5602,PASS
ff_27c_3.63v,ff,27,3.63,0.1,0.33,0.05,1.7992,139.2,118301,54.23,625480,24.16,PASS,-0.5595,PASS
ff_27c_3.63v,ff,27,3.63,0.1,0.33,0.2,1.7992,139.2,118407,56.31,1.14391e+06,33.80,PASS,-0.5487,PASS
ff_27c_3.63v,ff,27,3.63,0.1,0.33,0.5,1.7992,139.2,119005,60.37,2.67986e+06,40.99,PASS,-0.5522,PASS
ff_27c_3.63v,ff,27,3.63,0.1,1,0.001,1.7992,139.2,40888.5,72.32,572939,32.31,PASS,-0.4369,PASS
ff_27c_3.63v,ff,27,3.63,0.1,1,0.05,1.7992,139.2,40892.1,73.04,997095,41.38,PASS,-0.4361,PASS
ff_27c_3.63v,ff,27,3.63,0.1,1,0.2,1.7992,139.2,40946.1,75.25,3.5329e+06,49.55,PASS,-0.4242,PASS
